ID,F_cell,F_p,Psyndeter,Psyn,638 Red(Peak)
1,49.53032424395115,[90],0.7924426543550458,24.399227136225335,24.399227136225335
2,54.48335666834626,"[82, 0, 9, 13, 16, 48]",5.962718014451257,44.55731407592362,44.55731407592362
3,54.48335666834626,"[3, 64, 61, 16, 32, 198, 62, 11, 54, 36, 38, 39, 61, 13, 23, 33, 132, 0, 16, 9, 65, 203, 15, 40, 89, 35]",25.79187068119609,281.68578579022665,281.68578579022665
4,188.21523212701436,[44],0.9189523925673788,46.1634646835373,46.1634646835373
5,94.10761606350718,"[19, 8, 15]",2.6248631949736265,26.343571535178555,26.343571535178555
6,104.01368091229742,[34],0.0047096666568358534,21.032329420163645,21.032329420163645
7,34.6712269707658,[1],0.06276096284921312,7.012671219865246,7.012671219865246
8,64.3894215171365,"[33, 1, 9, 42, 30]",4.480684626271975,33.072660598481924,33.072660598481924
9,262.51071849294107,[110],0.4788262645845131,63.63406910984008,63.63406910984008
10,168.40310242943391,"[1, 6, 31, 35, 33, 2]",5.8294569545620325,55.73595984933853,55.73595984933853
11,84.20155121471696,[51],0.03321264276284857,17.341981363288195,17.341981363288195
12,69.3424539415316,[20],0.29584156448764115,15.194587634962918,15.194587634962918
13,64.3894215171365,"[57, 21, 21, 6, 9, 60, 23]",6.726356148862574,51.50291600849534,51.50291600849534
14,113.91974576108764,"[11, 31, 19, 3, 1, 28, 10, 16, 9, 53]",9.066623247439134,49.55565739211514,49.55565739211514
15,222.88645909778018,"[16, 40, 59, 51]",3.796192130362315,76.41626892690518,76.41626892690518
16,1778.1386403578463,"[35, 105]",1.1191023154514974,368.59124412116256,368.59124412116256
17,59.43638909274138,[13],0.3576815965138726,12.938790695529962,12.938790695529962
18,24.765162121975575,"[27, 24, 135, 189, 27, 12, 22]",6.266836453791867,89.77037216946896,89.77037216946896
19,89.15458363911208,"[11, 30, 3, 42, 23, 44, 24, 145, 12, 42, 18, 11, 65, 13, 10, 9]",15.895380103627952,119.16195049820269,119.16195049820269
20,108.96671333669252,"[19, 35]",1.598864938397969,30.06783994530563,30.06783994530563
21,84.20155121471696,[12],0.1245423281015887,17.301735948639905,17.301735948639905
22,99.0606484879023,"[29, 44, 31, 56, 34, 68, 13, 12, 51, 0, 21, 22, 17, 18, 34, 9, 32, 32, 47, 40, 10, 20, 29, 55]",23.878947523362854,164.8288749841087,164.8288749841087
23,143.63794030745834,"[37, 72, 49, 14, 34, 103, 0, 0, 24, 58, 23, 52, 15, 3, 20, 27, 0, 31]",17.698624856178867,140.57959875641995,140.57959875641995
24,69.3424539415316,[13],0.010860680930710579,14.028505537618495,14.028505537618495
25,99.0606484879023,[13],0.13915884946916224,20.36524393302756,20.36524393302756
26,89.15458363911208,[112],0.7675928987136101,35.35712535062263,35.35712535062263
27,49.53032424395115,"[45, 0]",1.5477274735506816,19.085343309759494,19.085343309759494
28,1966.3538724848606,[34],0.5542873456139269,400.8048952916304,400.8048952916304
29,173.35613485382902,[17],0.2266735290949451,35.7779981361791,35.7779981361791
30,113.91974576108764,[33],0.7244287307558309,27.826568063071363,27.826568063071363
31,79.24851879032184,[1],0.043846597073391315,16.00885247527503,16.00885247527503
32,69.3424539415316,"[39, 92, 19, 17, 74, 37, 101, 59, 135, 47, 37, 45, 38]",12.133483569496777,156.75545061210218,156.75545061210218
33,94.10761606350718,"[14, 56]",1.6590672196479368,29.278100351120056,29.278100351120056
34,118.87277818548276,"[54, 40]",1.0420874553092963,35.242304398839494,35.242304398839494
35,69.3424539415316,[35],0.2111136973285478,15.491809213706397,15.491809213706397
36,94.10761606350718,[10],0.3895613697231392,19.786510840923302,19.786510840923302
37,99.0606484879023,[0],0.02577455537988601,19.999999999999996,19.999999999999996
38,138.6849078830632,"[23, 28, 0]",2.923794262166731,38.296722417727416,38.296722417727416
39,589.4108585030186,[45],0.06000489578250927,119.54516507845041,119.54516507845041
40,94.10761606350718,[43],0.16299317365547591,20.415033431371363,20.415033431371363
41,99.0606484879023,"[27, 48, 30, 17, 3, 25, 68, 72, 15, 14, 48, 39, 0, 48, 24, 122, 61, 31]",17.46509803132141,156.36455025901603,156.36455025901603
42,168.40310242943391,"[10, 11, 25, 45, 63, 73, 99, 0, 9, 40, 52, 56, 7, 7, 87, 20, 102, 18, 108, 26, 0, 66, 12, 74, 12, 32, 4, 11]",27.645030916659596,249.03904049514256,249.03904049514256
43,49.53032424395115,[0],0.3607057890316349,9.999999999999998,9.999999999999998
44,79.24851879032184,"[10, 63, 22, 36, 35, 35, 57, 75]",7.443388960095795,74.80320317966701,74.80320317966701
45,1000.5125497278132,"[48, 29]",1.6893381241796457,215.72710690653574,215.72710690653574
46,287.2758806149167,[24],0.011044057326521268,58.05351416125019,58.05351416125019
47,99.0606484879023,"[15, 50]",1.0633770107042841,23.668227659025078,23.668227659025078
48,59.43638909274138,[7],0.8654986379691234,13.223188129345578,13.223188129345578
49,59.43638909274138,[27],0.164104548680934,12.894567698075653,12.894567698075653
50,59.43638909274138,"[40, 38]",1.7187471172463502,25.590137250834122,25.590137250834122
51,74.29548636592672,"[66, 38, 15, 26]",3.201330601317045,40.0825322730277,40.0825322730277
52,118.87277818548276,[35],0.8033878825879903,29.677042563276494,29.677042563276494
53,99.0606484879023,"[40, 7, 62, 41, 12, 37, 21, 38, 13, 21, 0, 33, 46, 47, 7, 1, 23, 47, 14, 49, 60, 301, 48, 179, 29, 31, 2, 25, 20, 16, 11, 46, 40, 21, 41, 13, 6, 52, 19, 26, 57, 23, 46, 21, 3, 11, 23, 16, 15, 36, 3, 0, 17, 70]",53.404989992292904,392.36770152695755,392.36770152695755
54,44.57729181955604,"[79, 9, 56, 17, 18, 21, 3, 41, 21, 12]",9.708230032687931,64.21844739905089,64.21844739905089
55,193.1682645514095,[0],0.01659162337793593,39.0,39.0
56,143.63794030745834,"[4, 48, 4, 41, 44, 13, 44, 21]",7.740757980123821,72.11619615708058,72.11619615708058
57,79.24851879032184,"[17, 58, 37, 35, 20, 43, 0, 0, 25, 20]",9.387224773252777,65.00926839676413,65.00926839676413
58,69.3424539415316,[37],0.36502347655028045,16.726787849366794,16.726787849366794
59,104.01368091229742,[12],0.5528460521115902,22.33941231490106,22.33941231490106
60,59.43638909274138,"[77, 20, 27, 67, 6, 23, 26, 42]",7.057425611151197,62.15349272596117,62.15349272596117
61,84.20155121471696,"[28, 0]",1.8957895338680308,22.65310250385035,22.65310250385035
